[2025-12-30 21:13:14] [INFO    ] discord.client: logging in using static token
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 120, 'op': 0, 'd': {'version': 1767125604681, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 19, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'feedback', 'last_message_id': None, 'id': '1454958655475679495', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 121, 'op': 0, 'd': {'version': 1767125604685, 'type': 4, 'position': 3, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'OVERSEER RELATIONS', 'id': '1454958657090621462', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 122, 'op': 0, 'd': {'version': 1767125604689, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 20, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'announcements', 'last_message_id': None, 'id': '1454958659338637445', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 123, 'op': 0, 'd': {'version': 1767125604693, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 21, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'death-reports', 'last_message_id': None, 'id': '1454958661033263307', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 124, 'op': 0, 'd': {'version': 1767125604700, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 22, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'overseer-status', 'last_message_id': None, 'id': '1454958662631030800', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 125, 'op': 0, 'd': {'version': 1767125604705, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 23, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'map', 'last_message_id': None, 'id': '1454958663889584323', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 126, 'op': 0, 'd': {'version': 1767125604709, 'type': 4, 'position': 4, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'DAYCHAT', 'id': '1454958665173045407', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 127, 'op': 0, 'd': {'version': 1767125604713, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 24, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'day-discussion', 'last_message_id': None, 'id': '1454958667274260562', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 128, 'op': 0, 'd': {'version': 1767125604716, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 25, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'megaphone', 'last_message_id': None, 'id': '1454958669614813278', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 129, 'op': 0, 'd': {'version': 1767125604720, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 26, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'vote-session-1', 'last_message_id': None, 'id': '1454958671221227541', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 130, 'op': 0, 'd': {'version': 1767125604723, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 27, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'leader-election-1', 'last_message_id': None, 'id': '1454958673381298400', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 131, 'op': 0, 'd': {'version': 1767125604727, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 28, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'vote-count', 'last_message_id': None, 'id': '1454958674807099414', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 132, 'op': 0, 'd': {'version': 1767125604730, 'type': 4, 'position': 5, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'PUBLIC CHANNELS', 'id': '1454958676153733214', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_ROLE_DELETE', 's': 133, 'op': 0, 'd': {'version': 1767125604737, 'role_id': '1454958620197519481', 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_role_delete
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 134, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958620197519481', 'id': '1455655033453678675', 'changes': [{'old_value': 'Dead', 'key': 'name'}, {'old_value': 0, 'key': 'permissions'}, {'old_value': 15728644, 'key': 'color'}, {'old_value': False, 'key': 'hoist'}, {'old_value': False, 'key': 'mentionable'}, {'old_value': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15728644}, 'key': 'colors'}], 'action_type': 32, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/guilds/1454591243609968734/roles/1454958620197519481 with None has returned 204
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/guilds/1454591243609968734/roles/1454958620197519481 has received 
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 135, 'op': 0, 'd': {'version': 1767125604966, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 16, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '0', 'allow': '3072'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'off-topic', 'last_message_id': None, 'id': '1454958650857886014', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 136, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958650857886014', 'id': '1455655034435014888', 'changes': [{'old_value': 'off-topic', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '0', 'allow': '3072'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958650857886014 with None has returned 200
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE /channels/{channel_id} has found its initial rate limit bucket hash (fa219a28141de0d32b282911f0453428).
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958650857886014 has received {'id': '1454958650857886014', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'off-topic', 'parent_id': '1454958648978706608', 'rate_limit_per_user': 0, 'topic': None, 'position': 16, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '3072', 'deny': '0'}], 'nsfw': False}
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 137, 'op': 0, 'd': {'version': 1767125605247, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 17, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'spectator-lounge', 'last_message_id': None, 'id': '1454958652237549790', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 138, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958652237549790', 'id': '1455655035655684270', 'changes': [{'old_value': 'spectator-lounge', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958652237549790 with None has returned 200
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958652237549790 has received {'id': '1454958652237549790', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'spectator-lounge', 'parent_id': '1454958648978706608', 'rate_limit_per_user': 0, 'topic': None, 'position': 17, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 139, 'op': 0, 'd': {'version': 1767125605525, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'graveyard', 'last_message_id': None, 'id': '1454958653500162264', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 140, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958653500162264', 'id': '1455655036456669318', 'changes': [{'old_value': 'graveyard', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:24] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958653500162264 with None has returned 200
[2025-12-30 21:13:24] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958653500162264 has received {'id': '1454958653500162264', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'graveyard', 'parent_id': '1454958648978706608', 'rate_limit_per_user': 0, 'topic': None, 'position': 18, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 141, 'op': 0, 'd': {'version': 1767125605792, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 19, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'feedback', 'last_message_id': None, 'id': '1454958655475679495', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:25] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 142, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958655475679495', 'id': '1455655037924675769', 'changes': [{'old_value': 'feedback', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
